,PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
200,17224360,Prkag3,241113,"protein kinase, AMP-activated, gamma 3 non-catalytic subunit",0.668876984,3.74769803,1.723255555,0.112116726,0.43856585,-5.126144105
201,17224379,Fev,260298,FEV (ETS oncogene family),0.269577654,2.418690316,0.978389259,0.348404671,0.700901344,-6.038017145
202,17224395,Mir375,723900,microRNA 375,-0.075678152,2.710179727,-0.277051889,0.786752977,0.939371459,-6.486457735
203,17224476,Abcb6,74104,"ATP-binding cassette, sub-family B (MDR/TAP), member 6",-0.195907907,6.32087632,-0.713817793,0.489850362,0.804342075,-6.261761778
204,17224540,Tuba4a,22145,"tubulin, alpha 4A",0.357692928,9.19847379,1.637548471,0.129092252,0.465088972,-5.248254847
205,17224608,Gm15179,100503248,predicted gene 15179,0.015654323,3.590200081,0.054036583,0.957851456,0.9843868,-6.525665928
206,17224661,Epha4,13838,Eph receptor A4,-0.08681251,4.339899721,-0.641636733,0.533933678,0.830903064,-6.311812779
207,17224702,Farsb,23874,"phenylalanyl-tRNA synthetase, beta subunit",0.010649961,8.066364111,0.072009744,0.943855452,0.982490951,-6.524459072
208,17224724,BC035947,269211,cDNA sequence BC035947,-1.225192472,2.874860165,-3.839697854,0.00262815,0.070338218,-1.560849786
209,17224738,Ap1s3,252903,"adaptor-related protein complex AP-1, sigma 3",0.181060492,4.095033773,0.876025875,0.399291702,0.744557932,-6.131843236
210,17224930,C430014B12Rik,105243964,RIKEN cDNA C430014B12 gene,-0.1082297,3.523230936,-0.473779103,0.644697542,0.881003366,-6.408799144
211,17224942,Slc19a3,80721,"solute carrier family 19, member 3",-0.377945643,2.590772009,-1.630566421,0.130570599,0.46702935,-5.258038408
212,17224971,Pid1,98496,phosphotyrosine interaction domain containing 1,0.169096969,6.97362281,0.748797942,0.469309732,0.79231536,-6.235757391
213,17225146,Gm16341,102634967,predicted gene 16341,0.232994989,2.037940141,0.82755953,0.425086293,0.761395975,-6.173126952
214,17225153,Ncl,17975,nucleolin,0.172410956,8.73972419,0.968122898,0.35328808,0.704580691,-6.047824248
215,17225169,Snora75,100303740,"small nucleolar RNA, H/ACA box 75",0.035756809,4.192841907,0.077804989,0.939346562,0.981786626,-6.523996621
216,17225173,Snord82,80828,"small nucleolar RNA, C/D box 82",0.459481851,7.497310111,1.8051798,0.097788687,0.412908659,-5.0061224
217,17225179,Pde6d,18582,"phosphodiesterase 6D, cGMP-specific, rod, delta",0.341342562,8.595081576,1.998614576,0.070337874,0.365087062,-4.711350463
218,17225460,Rab17,19329,"RAB17, member RAS oncogene family",0.769259321,3.810146505,2.759929974,0.018178411,0.192496989,-3.445576608
219,17225580,Olfr1415,258228,olfactory receptor 1415,0.123195393,2.158906849,0.398001796,0.698060081,0.903415908,-6.443404456
220,17225801,Pdcd1,18566,programmed cell death 1,0.209021153,3.306407459,0.629732166,0.541418467,0.834859516,-6.319593645
221,17225815,St8sia4,20452,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",0.154272534,6.514867954,0.751956782,0.467481808,0.791458186,-6.233353679
222,17226035,Gm7160,635504,predicted gene 7160,0.315113066,5.412840934,0.971988254,0.351443691,0.704355247,-6.044142026
223,17226049,Kdsr,70750,3-ketodihydrosphingosine reductase,-0.120262766,7.48433415,-0.737374029,0.475957836,0.796880228,-6.244373998
224,17226166,2900060B14Rik,68204,RIKEN cDNA 2900060B14 gene,0.191554034,6.002192453,0.437103225,0.670289009,0.891389222,-6.426273738
225,17226263,Tmem177,66343,transmembrane protein 177,-0.153842507,6.334876437,-0.79094199,0.445294131,0.777069147,-6.202940025
226,17226297,Tmem37,170706,transmembrane protein 37,-0.367162524,3.885374298,-2.031110801,0.066496561,0.357905663,-4.660422194
227,17226313,Steap3,68428,STEAP family member 3,-0.014751384,4.332902702,-0.09611052,0.925119556,0.97777493,-6.522301189
228,17226369,Ddx18,66942,DEAD (Asp-Glu-Ala-Asp) box polypeptide 18,-0.064580572,6.504284169,-0.351658144,0.731577588,0.915853305,-6.461685604
229,17226499,Zranb3,226409,"zinc finger, RAN-binding domain containing 3",0.019513645,4.590928011,0.078924988,0.938475415,0.981786626,-6.523903126
230,17226593,Cxcr4,12767,chemokine (C-X-C motif) receptor 4,0.984150295,5.426622272,3.993282836,0.002010483,0.059082567,-1.296762876
231,17226736,Mapkapk2,17164,MAP kinase-activated protein kinase 2,-0.193131603,9.940326533,-1.334429916,0.208381852,0.565173398,-5.647540044
232,17226771,Ikbke,56489,inhibitor of kappaB kinase epsilon,0.357486652,3.77025181,1.005545865,0.335723003,0.69236678,-6.011658032
233,17226847,Cdk18,18557,cyclin-dependent kinase 18,0.438256972,5.728679546,2.652835928,0.022055368,0.212917759,-3.630324822
234,17227037,Atp2b4,381290,"ATPase, Ca++ transporting, plasma membrane 4",-0.077732774,6.26345386,-0.520089982,0.613057956,0.864772341,-6.384808305
235,17227089,Btg2,12227,"B cell translocation gene 2, anti-proliferative",0.341463655,7.782927799,0.770795452,0.456673996,0.786356423,-6.218829266
236,17227094,Adora1,11539,adenosine A1 receptor,0.18398001,8.414622046,0.87490942,0.399873628,0.745179484,-6.132817318
237,17227138,Tmem183a,57439,transmembrane protein 183A,-0.296451333,8.01500911,-2.041148195,0.065350267,0.357167003,-4.644616644
238,17227198,Lgr6,329252,leucine-rich repeat-containing G protein-coupled receptor 6,-1.402204022,8.539041638,-5.027063077,0.000357463,0.024918507,0.408853575
239,17227278,Rnpep,215615,arginyl aminopeptidase (aminopeptidase B),-0.087554447,7.21661542,-0.604295049,0.5576094,0.840442324,-6.335764019
240,17227311,Shisa4,77552,shisa family member 4,1.735449729,5.182946129,2.126120198,0.056362847,0.333379837,-4.509466861
241,17227696,Cfh,12628,complement component factor h,1.010325181,6.686319902,3.385553162,0.005880901,0.104307705,-2.351715833
242,17227729,Cdc73,214498,"cell division cycle 73, Paf1/RNA polymerase II complex component",0.090405487,8.507436002,0.602936103,0.55848188,0.840808355,-6.336610367
243,17227764,Rgs2,19735,regulator of G-protein signaling 2,-0.015126577,10.29205433,-0.047271797,0.963123408,0.986741786,-6.526031067
244,17227892,Prg4,96875,"proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)",0.072753452,5.268845146,0.233763839,0.819357824,0.947723356,-6.498172044
245,17228023,Swt1,66875,SWT1 RNA endoribonuclease homolog (S. cerevisiae),0.246265067,6.194751265,1.207196713,0.252067714,0.613330756,-5.797794723
246,17228055,Gm25279,102640919,"predicted gene, 25279",0.057510346,1.575326065,0.184677714,0.856761191,0.956944062,-6.509074202
247,17228057,1700025G04Rik,69399,RIKEN cDNA 1700025G04 gene,0.456607435,8.675953258,1.460261678,0.171510438,0.528097111,-5.488410528
248,17228106,Smg7,226517,"Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)",0.36201101,8.567941923,1.737412418,0.109513215,0.434261972,-5.10562721
249,17228204,Dhx9,13211,DEAH (Asp-Glu-Ala-His) box polypeptide 9,-0.290100139,8.514407348,-1.773980534,0.103037823,0.422125481,-5.052194516
250,17228353,Mr1,15064,"major histocompatibility complex, class I-related",0.71145213,7.209882081,2.50363534,0.028846057,0.24323602,-3.885082563
251,17228395,Gm5532,433367,predicted gene 5532,-0.22706448,2.614184054,-0.791340093,0.445071127,0.777069147,-6.202622357
252,17228544,Soat1,20652,sterol O-acyltransferase 1,0.300369698,5.526634126,1.745753495,0.108004787,0.432501093,-5.093494344
253,17228563,Tor3a,30935,"torsin family 3, member A",0.51067621,5.399997906,3.259190239,0.007378571,0.115797202,-2.573278893
254,17228611,Tex35,73435,testis expressed 35,-0.499686952,2.23611667,-1.74520947,0.108102598,0.432501093,-5.094286678
255,17228743,Cacybp,12301,calcyclin binding protein,0.092606531,9.067014635,0.344155685,0.73706119,0.920558715,-6.464437437
256,17228804,Dars2,226539,aspartyl-tRNA synthetase 2 (mitochondrial),0.054643258,6.504926068,0.332071995,0.745925238,0.924980553,-6.46874745
257,17228846,Prdx6,11758,peroxiredoxin 6,0.160913424,6.078937561,1.03403839,0.322784333,0.678384269,-5.983358675
258,17228968,Prrc2c,226562,proline-rich coiled-coil 2C,0.079853384,8.794678992,0.483110443,0.638260378,0.878650369,-6.40413735
259,17229007,Fmo4,226564,flavin containing monooxygenase 4,0.261845124,2.968878926,1.21401729,0.249553417,0.610790521,-5.790027452
260,17229096,Prrx1,18933,paired related homeobox 1,0.240322549,7.674670567,1.015502254,0.331159127,0.686880693,-6.00184355
261,17229113,Gorab,98376,"golgin, RAB6-interacting",0.236962499,5.261804474,1.091523629,0.297814119,0.657805083,-5.924298176
262,17229166,Blzf1,66352,basic leucine zipper nuclear factor 1,-0.01752175,6.77275278,-0.11855522,0.907713245,0.974440048,-6.519736237
263,17229178,Atp1b1,11931,"ATPase, Na+/K+ transporting, beta 1 polypeptide",0.55410033,9.016257733,2.5070606,0.028669315,0.24310119,-3.879274466
264,17229187,Xcl1,16963,chemokine (C motif) ligand 1,0.108750579,2.436489258,0.287379047,0.779034326,0.935039912,-6.483373624
265,17229212,Sft2d2,108735,SFT2 domain containing 2,0.274611185,8.797429114,1.378948199,0.194646591,0.549400345,-5.59238947
266,17229389,Uck2,80914,uridine-cytidine kinase 2,-0.291822267,4.563740682,-0.745785945,0.471056865,0.793495393,-6.238040849
267,17229412,Lrrc52,240899,leucine rich repeat containing 52,-0.336644838,5.677995786,-0.790107896,0.445761601,0.777069147,-6.203605134
268,17229417,Pbx1,18514,pre B cell leukemia homeobox 1,0.130863704,5.997838073,0.862574215,0.406341645,0.750524436,-6.143507448
269,17229466,Hsd17b7,15490,hydroxysteroid (17-beta) dehydrogenase 7,-0.061968748,6.761470553,-0.342950178,0.737943735,0.920701913,-6.464874191
270,17229533,Gm7694,665574,predicted gene 7694,0.745915842,3.008299921,3.396555441,0.005766139,0.103188075,-2.332439388
271,17229607,Fcgr2b,14130,"Fc receptor, IgG, low affinity IIb",0.661754995,6.962836815,3.809004418,0.002773529,0.070821438,-1.613875172
272,17229658,Fcer1g,14127,"Fc receptor, IgE, high affinity I, gamma polypeptide",0.992471481,7.359187003,4.306280786,0.001174465,0.049237184,-0.766035762
273,17229681,Ppox,19044,protoporphyrinogen oxidase,0.002994674,6.921931759,0.016781627,0.986904062,0.994576162,-6.527071737
274,17229742,Klhdc9,68874,kelch domain containing 9,0.506722073,2.400410457,2.517684445,0.028127829,0.241727939,-3.861246852
275,17229782,Slamf7,75345,SLAM family member 7,1.161355699,5.528904036,3.353092797,0.006233254,0.107689793,-2.408605135
276,17229851,Casq1,12372,calsequestrin 1,2.85446448,6.241518866,1.678753874,0.120665199,0.448957113,-5.190005842
277,17229931,Slamf8,74748,SLAM family member 8,0.334572967,3.68719385,1.034038924,0.322784095,0.678384269,-5.983358139
278,17229948,Dusp23,68440,dual specificity phosphatase 23,0.132839185,6.532501385,0.720866244,0.485667594,0.801130841,-6.256612862
279,17229984,Ackr1,13349,atypical chemokine receptor 1 (Duffy blood group),0.515038523,4.853398942,1.975242413,0.073227406,0.372778208,-4.747744546
280,17230023,Ifi213,623121,interferon activated gene 213,-0.005567603,2.083057389,-0.022365334,0.982547377,0.993236882,-6.526955253
281,17230034,Ifi207,226691,interferon activated gene 207,0.630108423,4.936699043,2.93617292,0.013218,0.161246454,-3.139085351
282,17230045,Ifi204,15951,interferon activated gene 204,1.215939812,5.715509286,4.621254398,0.000692352,0.03673143,-0.243862614
283,17230111,Ifi205,226695,interferon activated gene 205,0.552167096,9.676216435,1.983499086,0.072194243,0.369918364,-4.734910485
284,17230166,Opn3,13603,opsin 3,-0.125791498,5.664380342,-0.453396737,0.658863477,0.8880004,-6.418677864
285,17230225,Hmga2-ps1,15365,"high mobility group AT-hook 2, pseudogene 1",-0.293511586,2.900347362,-0.862123525,0.406579305,0.750675372,-6.143895523
286,17230276,B230369F24Rik,320110,RIKEN cDNA B230369F24 gene,-0.358639352,5.791499886,-1.560129593,0.146336694,0.490408017,-5.355286843
287,17230282,Hnrnpu,51810,heterogeneous nuclear ribonucleoprotein U,-0.260318674,10.07274031,-1.915943374,0.081059996,0.390456509,-4.839161504
288,17230304,Smyd3,69726,SET and MYND domain containing 3,0.20777069,4.264841794,1.13381107,0.280401899,0.641851616,-5.879214842
289,17230331,Tfb2m,15278,"transcription factor B2, mitochondrial",0.183465105,5.305842134,0.58823365,0.567969272,0.847390724,-6.34565279
290,17230408,Coq8a,67426,coenzyme Q8A,0.392708775,10.6551524,1.183116008,0.26110542,0.621367191,-5.824948661
291,17230484,Ephx1,13849,"epoxide hydrolase 1, microsomal",0.136264785,7.073332667,0.754117887,0.466233831,0.791458186,-6.231703931
292,17230550,Lbr,98386,lamin B receptor,0.379512593,6.176141884,1.31300073,0.215273145,0.571045357,-5.673622546
293,17230602,Fbxo28,67948,F-box protein 28,0.137356715,7.107201725,0.60786182,0.555323033,0.840186494,-6.333534164
294,17230638,Disp1,68897,dispatched RND transporter family member 1,-0.320035298,5.176754463,-0.889896651,0.39211025,0.738173305,-6.119651382
295,17230715,Hlx,15284,H2.0-like homeobox,-0.718720813,6.224980964,-3.307072854,0.006770021,0.110775033,-2.489294558
296,17230725,1-Mar,66112,mitochondrial amidoxime reducing component 1,-0.267070049,3.823514974,-0.692158716,0.502840687,0.812760831,-6.277294523
297,17230750,Mir1981,100316821,microRNA 1981,0.811054955,3.721437913,2.353423008,0.03773157,0.282045839,-4.137560833
298,17230754,C130074G19Rik,226777,RIKEN cDNA C130074G19 gene,0.206320793,3.929775486,0.793329898,0.443957585,0.776361282,-6.20103244
299,17230780,Iars2,381314,"isoleucine-tRNA synthetase 2, mitochondrial",-0.310437128,8.298495392,-2.342181568,0.038494,0.283789455,-4.156263657
300,17230823,Lyplal1,226791,lysophospholipase-like 1,-0.482917622,6.573889427,-2.469108997,0.030688032,0.250988743,-3.94350913
301,17230830,Tgfb2,21808,"transforming growth factor, beta 2",-0.35854981,4.473398701,-1.319731468,0.213088785,0.568846622,-5.665463223
302,17230842,Rrp15,67223,ribosomal RNA processing 15 homolog (S. cerevisiae),0.01707428,4.891857096,0.066588664,0.948075088,0.982490951,-6.524859307
303,17230970,Rps6kc1,320119,ribosomal protein S6 kinase polypeptide 1,-0.117718798,4.914064517,-0.453825992,0.658563674,0.887809586,-6.418474127
304,17231003,Flvcr1,226844,feline leukemia virus subgroup C cellular receptor 1,-0.096605278,7.24768356,-0.571059555,0.579161756,0.849683134,-6.355949605
305,17231015,Tatdn3,68972,TatD DNase domain containing 3,-0.212148466,5.563318173,-0.786517812,0.447777295,0.778515865,-6.20646072
306,17231033,Atf3,11910,activating transcription factor 3,-0.080687813,7.491181872,-0.191981134,0.851170333,0.956714308,-6.507612894
307,17231100,Traf5,22033,TNF receptor-associated factor 5,0.014950806,2.805654221,0.045035381,0.964866714,0.987263347,-6.52614106
308,17231118,Rcor3,214742,REST corepressor 3,0.281126832,8.488075124,1.766032042,0.104415214,0.424484614,-5.063861482
309,17231174,Syt14,329324,synaptotagmin XIV,-0.714347613,1.951825536,-3.472721077,0.005031922,0.096238136,-2.199096536
310,17231188,Diexf,215193,digestive organ expansion factor homolog (zebrafish),-0.025625459,6.601543709,-0.152708107,0.881326586,0.966513963,-6.514807399
311,17231229,Hsd11b1,15483,hydroxysteroid 11-beta dehydrogenase 1,0.612814848,5.508439378,1.869376312,0.087744757,0.402452969,-4.909979845
312,17231248,G0s2,14373,G0/G1 switch gene 2,-0.477866678,7.942919593,-2.065413552,0.062655102,0.34892269,-4.606264538
313,17231287,Cd46,17221,"CD46 antigen, complement regulatory protein",0.413520808,3.798532255,2.027723898,0.066887577,0.357905663,-4.665747551
314,17231366,Plekhg1,213783,"pleckstrin homology domain containing, family G (with RhoGef domain) member 1",0.651817942,5.55208317,3.46710936,0.0050826,0.096424645,-2.208914021
315,17231387,Mthfd1l,270685,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like,-0.072972016,3.908218521,-0.254273883,0.803860952,0.942957969,-6.492866366
316,17231423,Akap12,83397,A kinase (PRKA) anchor protein (gravin) 12,-0.306605381,6.407153379,-0.894368162,0.389814266,0.736414311,-6.115685743
317,17231461,Esr1,13982,estrogen receptor 1 (alpha),-0.122327681,7.856032665,-0.582188752,0.571895332,0.848055855,-6.349309767
318,17231477,Myct1,68632,myc target 1,-0.057335422,6.573080817,-0.200639566,0.844553234,0.955481532,-6.505807553
319,17231532,A630066F11Rik,320642,RIKEN cDNA A630066F11 gene,-0.145361418,5.89150855,-0.702977317,0.496326299,0.809794253,-6.269590682
320,17231545,Lats1,16798,large tumor suppressor,0.058084171,8.503459746,0.380323476,0.71077157,0.90852312,-6.450637871
321,17231558,Katna1,23924,katanin p60 (ATPase-containing) subunit A1,-0.488653371,6.65529534,-2.196983331,0.049773732,0.316430033,-4.395034604
322,17231625,Shprh,268281,SNF2 histone linker PHD RING helicase,0.188544489,6.488678742,1.44559529,0.175502507,0.532188938,-5.507466545
323,17231662,Fbxo30,71865,F-box protein 30,-0.104889301,5.80249085,-0.527167236,0.608292048,0.861292118,-6.380954201
324,17231669,Epm2a,13853,"epilepsy, progressive myoclonic epilepsy, type 2 gene alpha",0.321710493,4.560036842,1.198003815,0.255488247,0.616651438,-5.808210515
325,17231733,Adat2,66757,"adenosine deaminase, tRNA-specific 2",-0.175067708,7.383297066,-1.167815274,0.266979096,0.62709549,-5.841981999
326,17231742,Hivep2,15273,human immunodeficiency virus type I enhancer binding protein 2,-0.082952899,7.760795292,-0.425980874,0.678138728,0.894542901,-6.43130463
327,17231784,Cited2,17684,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2",1.079627744,8.471153896,5.513215799,0.000166926,0.01817285,1.158627442
328,17231789,Txlnb,378431,taxilin beta,0.59896334,7.960110736,1.467670557,0.169523333,0.525215701,-5.478734875
329,17231801,Reps1,19707,RalBP1 associated Eps domain containing protein,0.03516021,7.685668108,0.260874291,0.798892093,0.94192053,-6.491065167
330,17231891,Map3k5,26408,mitogen-activated protein kinase kinase kinase 5,0.038485117,7.284182789,0.19228029,0.850941505,0.956714308,-6.507551837
331,17231925,Map7,17761,microtubule-associated protein 7,-0.419944421,4.829201816,-2.624147613,0.023225842,0.219041145,-3.679569791
332,17231946,Bclaf1,72567,BCL2-associated transcription factor 1,-0.087655023,7.936629155,-0.4766765,0.642695512,0.879889037,-6.407360987
333,17231963,Mtfr2,71804,mitochondrial fission regulator 2,0.206065604,3.430555126,0.391170349,0.702961039,0.90579061,-6.446237565
334,17232055,Sgk1,20393,serum/glucocorticoid regulated kinase 1,-0.659388248,8.060195834,-1.855258633,0.089869069,0.405606,-4.931273766
335,17232102,H60b,667281,histocompatibility 60b,-0.132600716,4.414222285,-0.422211921,0.680807809,0.895718554,-6.432980956
